customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Churn_Predicted,Churn_Risk_Level,Expected_Annual_Revenue,Expected_Revenue_Loss
CUST_02651,Female,0,No,No,32,No,No phone service,DSL,Yes,Yes,No,No,Month-to-month,No,Credit card,56.43,1829.79,No,0.2490118995326068,No,Low,677.16,168.6208978875
CUST_03040,Male,0,No,No,10,Yes,No,DSL,No,Yes,No,Yes,Two year,Yes,Electronic check,75.41,772.92,Yes,0.18630911766163696,No,Low,904.92,168.59484675436852
CUST_00181,Male,0,No,No,61,Yes,No,Fiber optic,Yes,No,No,No,One year,Yes,Mailed check,91.8,5579.69,No,0.15303211225409083,No,Low,1101.6,168.58017485910645
CUST_03693,Male,0,Yes,No,53,Yes,No,DSL,No,No,No,Yes,Month-to-month,Yes,Mailed check,63.74,3373.01,Yes,0.2203238428291076,No,Low,764.88,168.52130090312784
CUST_03226,Female,0,Yes,Yes,18,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,85.68,1504.47,No,0.16368646810283113,No,Low,1028.16,168.29587904460686
CUST_00498,Female,0,No,No,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,One year,No,Electronic check,94.89,6442.24,Yes,0.14770500868877526,No,Low,1138.68,168.1887392937346
CUST_01353,Male,0,Yes,No,53,Yes,No,DSL,Yes,No,No,No,Month-to-month,Yes,Bank transfer,65.16,3461.81,No,0.21506586614023304,No,Low,781.92,168.164302052371
CUST_00911,Male,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,No,Yes,One year,No,Bank transfer,80.89,1937.24,No,0.17321453426782846,No,Low,970.6800000000001,168.13588412309574
CUST_00917,Female,0,No,Yes,70,Yes,No,DSL,No,No,Yes,No,Month-to-month,Yes,Mailed check,67.33,4702.42,No,0.20796682119289533,No,Low,807.96,168.02887285101173
CUST_01367,Male,0,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,No,One year,Yes,Credit card,97.4,5940.21,Yes,0.14375235288896304,No,Low,1168.8000000000002,168.01775005662003
CUST_04234,Female,0,No,No,40,Yes,No,Fiber optic,No,No,No,No,Two year,No,Electronic check,80.0,3203.9,No,0.17500200020071693,No,Low,960.0,168.00192019268826
CUST_04186,Female,0,No,Yes,50,Yes,Yes,Fiber optic,Yes,No,No,Yes,One year,Yes,Bank transfer,88.82,4446.47,Yes,0.15751590810387628,No,Low,1065.84,167.8867554934355
CUST_01568,Female,1,No,No,53,Yes,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Electronic check,66.3,3502.73,No,0.210798762630472,No,Low,795.5999999999999,167.7114955488035
CUST_01396,Female,1,Yes,No,69,Yes,Yes,DSL,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,75.09,5195.64,No,0.1860684416560014,No,Low,901.08,167.66255140738974
CUST_04128,Male,0,No,No,10,Yes,No,DSL,Yes,Yes,No,Yes,Two year,No,Electronic check,77.87,778.06,No,0.1792710954610986,No,Low,934.44,167.51808244266897
CUST_03922,Male,0,Yes,Yes,41,No,No phone service,DSL,No,No,No,Yes,Month-to-month,Yes,Electronic check,51.19,2095.65,Yes,0.27270175738258257,No,Low,614.28,167.5152355249728
CUST_04949,Male,0,No,No,43,Yes,Yes,DSL,No,No,No,No,Month-to-month,Yes,Mailed check,60.01,2604.49,No,0.23253360406347381,No,Low,720.12,167.45209895818877
CUST_00452,Female,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,No,Two year,No,Bank transfer,82.09,1629.82,No,0.16988433853135762,No,Low,985.08,167.34966420046976
CUST_01559,Male,1,Yes,No,31,Yes,No,DSL,No,No,Yes,No,Month-to-month,No,Mailed check,63.05,1961.58,No,0.2211785319651026,No,Low,756.5999999999999,167.3436772847966
CUST_02220,Male,1,No,No,35,Yes,Yes,DSL,No,Yes,Yes,No,Month-to-month,No,Mailed check,64.58,2269.2,No,0.2158053860966661,No,Low,774.96,167.24054200947236
CUST_03401,Female,0,No,No,53,Yes,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Bank transfer,65.77,3479.75,No,0.21188767926228555,No,Low,789.24,167.23023198096624
CUST_04404,Male,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,No,No,One year,No,Bank transfer,85.09,1741.55,No,0.16372702098859238,No,Low,1021.08,167.1783865910319
CUST_01134,Male,0,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,95.82,6315.01,No,0.14539211045358516,No,Low,1149.84,167.17766428395035
CUST_02654,Male,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,No,No,Two year,Yes,Bank transfer,83.5,4253.01,No,0.16675610808888697,No,Low,1002.0,167.08962030506473
CUST_04369,Female,0,No,Yes,47,Yes,No,Fiber optic,No,No,No,No,One year,Yes,Electronic check,82.71,3906.05,No,0.16832262268386364,No,Low,992.52,167.06356946618834
CUST_01562,Female,0,No,No,60,Yes,No,Fiber optic,No,Yes,No,Yes,One year,Yes,Credit card,93.38,5634.25,No,0.14899091661150057,No,Low,1120.56,166.95326151818307
CUST_02357,Female,0,Yes,No,26,No,No phone service,Fiber optic,No,Yes,Yes,Yes,One year,Yes,Electronic check,78.59,2025.29,No,0.17700979737832448,No,Low,943.08,166.93439971155027
CUST_03108,Female,1,No,No,57,Yes,No,DSL,Yes,No,No,No,Month-to-month,Yes,Credit card,68.49,3890.1,No,0.20306327921946382,No,Low,821.8799999999999,166.8936479248929
CUST_00094,Female,0,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,One year,No,Electronic check,99.25,7010.91,No,0.14011523974867812,No,Low,1191.0,166.87725054067565
CUST_03852,Male,0,Yes,No,15,No,No phone service,Fiber optic,No,No,Yes,Yes,One year,Yes,Credit card,74.91,1116.42,No,0.1855352294929906,No,Low,898.92,166.7813284958391
CUST_03576,Male,0,No,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,No,Two year,Yes,Mailed check,89.65,6474.02,No,0.155017211994686,No,Low,1075.8000000000002,166.7675166638832
CUST_01633,Female,0,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,96.74,6688.03,No,0.14364112446841,No,Low,1160.8799999999999,166.75010857288777
CUST_01311,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,Two year,Yes,Credit card,90.06,4222.69,No,0.15416695932372965,No,Low,1080.72,166.6113162803411
CUST_03846,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,39.3,488.24,Yes,0.3531384577055783,No,Low,471.59999999999997,166.5400966539507
CUST_00980,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,39.52,479.69,Yes,0.35114637354139483,No,Low,474.24,166.5276561882711
CUST_01275,Male,0,No,No,25,Yes,No,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,82.71,2059.79,No,0.16775632453091602,No,Low,992.52,166.50150722342477
CUST_03453,Female,0,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,No,No,One year,Yes,Mailed check,90.91,2996.93,No,0.1524983675224015,No,Low,1090.92,166.36351909753827
CUST_04729,Male,1,No,No,27,Yes,No,DSL,No,No,No,No,Month-to-month,No,Credit card,58.24,1535.94,No,0.2380415632347589,No,Low,698.88,166.3624877135083
CUST_01269,Male,0,Yes,No,54,No,No phone service,Fiber optic,Yes,Yes,No,Yes,One year,Yes,Electronic check,84.26,4542.65,No,0.1643517520082015,No,Low,1011.1200000000001,166.17934349053274
CUST_01135,Male,0,Yes,No,28,Yes,No,DSL,No,No,Yes,No,Month-to-month,Yes,Credit card,58.69,1646.22,No,0.23594028112395615,No,Low,704.28,166.16802118997984
CUST_04468,Female,0,Yes,Yes,55,Yes,No,DSL,No,Yes,No,No,Month-to-month,Yes,Credit card,66.26,3623.66,No,0.2089443530890605,No,Low,795.1200000000001,166.1358340281738
CUST_02998,Male,1,No,Yes,42,Yes,No,Fiber optic,No,No,Yes,Yes,One year,Yes,Credit card,87.1,3663.37,No,0.15875395239949885,No,Low,1045.1999999999998,165.92963104795618
CUST_00469,Male,1,Yes,No,49,Yes,No,DSL,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,65.41,3220.7,No,0.21137777080367673,No,Low,784.92,165.91463985922192
CUST_02906,Male,1,Yes,Yes,53,Yes,No,Fiber optic,Yes,No,No,No,Two year,Yes,Electronic check,85.64,4553.58,No,0.16143856013766641,No,Low,1027.68,165.90717948227703
CUST_01310,Female,0,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,No,Yes,One year,Yes,Mailed check,90.14,4208.58,No,0.15330677236556786,No,Low,1081.68,165.82886953238744
CUST_01206,Female,1,No,Yes,38,Yes,No,Fiber optic,Yes,Yes,No,No,One year,No,Bank transfer,90.92,3436.81,Yes,0.1519867544858537,No,Low,1091.04,165.82362861424582
CUST_03540,Male,1,No,No,27,Yes,No,DSL,No,No,No,No,Month-to-month,No,Mailed check,57.64,1546.22,Yes,0.23969025189734927,No,Low,691.6800000000001,165.78895343235857
CUST_01908,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,One year,No,Electronic check,82.43,2941.9,No,0.16755398941425137,No,Low,989.1600000000001,165.7377041690009
CUST_03952,Male,1,No,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,One year,Yes,Credit card,92.96,4438.04,Yes,0.14857150838316546,No,Low,1115.52,165.73448903158874
CUST_02156,Female,0,No,No,58,Yes,No,Fiber optic,No,No,Yes,Yes,Two year,Yes,Electronic check,84.31,4897.05,No,0.1637642604235967,No,Low,1011.72,165.68357755576127
CUST_03457,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Two year,Yes,Electronic check,81.92,2958.07,Yes,0.16846028477638259,No,Low,983.04,165.60319834657514
CUST_03060,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,39.85,657.71,No,0.34615807448451386,No,Low,478.20000000000005,165.53279121849454
CUST_02187,Male,0,Yes,No,56,Yes,No,DSL,No,No,Yes,No,Month-to-month,Yes,Mailed check,65.86,3704.05,No,0.20935223462655678,No,Low,790.3199999999999,165.45525807006032
CUST_04855,Female,0,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,36.44,14.45,Yes,0.3782671657616622,No,Low,437.28,165.40866624425962
CUST_00529,Female,0,No,Yes,8,Yes,No,Fiber optic,Yes,No,No,No,One year,No,Mailed check,76.63,610.51,No,0.17984593286642744,No,Low,919.56,165.37912602665202
CUST_00988,Female,0,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,One year,Yes,Electronic check,88.1,4032.59,No,0.15636385834199748,No,Low,1057.1999999999998,165.30787103915972
CUST_00251,Female,0,Yes,Yes,38,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Mailed check,59.26,2230.2,Yes,0.23243599255727304,No,Low,711.12,165.28988302732802
CUST_04397,Female,1,Yes,Yes,51,Yes,Yes,DSL,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,70.06,3583.94,No,0.19659584911344508,No,Low,840.72,165.28206226665554
CUST_02499,Male,1,Yes,No,44,Yes,No,DSL,No,No,Yes,No,Month-to-month,No,Electronic check,63.71,2782.76,No,0.2161654832351215,No,Low,764.52,165.2628352429151
CUST_00978,Female,0,No,No,63,Yes,No,Fiber optic,No,Yes,Yes,Yes,Two year,No,Credit card,92.26,5814.16,No,0.14923353472752274,No,Low,1107.1200000000001,165.219430967535
CUST_04820,Male,1,No,No,35,Yes,No,Fiber optic,No,No,No,No,Two year,No,Electronic check,79.27,2786.27,No,0.17365051577132773,No,Low,951.24,165.1833166223178
CUST_00117,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,No,No,Yes,One year,Yes,Credit card,92.19,5246.02,No,0.149301442561414,No,Low,1106.28,165.16919987684108
CUST_00478,Female,0,No,Yes,62,Yes,No,Fiber optic,Yes,Yes,Yes,No,One year,No,Mailed check,95.81,5933.28,No,0.14362759631592228,No,Low,1149.72,165.13152003634218
CUST_04630,Male,1,No,No,49,No,No phone service,Fiber optic,No,Yes,Yes,Yes,One year,Yes,Electronic check,83.01,4070.27,No,0.16575179115566185,No,Low,996.1200000000001,165.1086742059779
CUST_00922,Male,0,Yes,Yes,49,Yes,No,Fiber optic,No,No,Yes,Yes,One year,No,Mailed check,89.29,4383.58,No,0.15408423451743072,No,Low,1071.48,165.09817560073668
CUST_04962,Male,0,No,Yes,49,Yes,Yes,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,57.0,2797.5,No,0.24134214909297025,No,Low,684.0,165.07802997959166
CUST_04384,Female,0,Yes,No,40,Yes,No,Fiber optic,No,No,No,Yes,One year,Yes,Bank transfer,87.81,3518.51,No,0.15665326478667776,No,Low,1053.72,165.0686781710181
CUST_00731,Male,0,Yes,Yes,15,No,No phone service,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,44.54,680.56,Yes,0.30867839058478713,No,Low,534.48,164.98242619975704
CUST_00744,Male,0,Yes,No,37,No,No phone service,DSL,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,54.41,2006.77,No,0.25265814626528177,No,Low,652.92,164.96555685952777
CUST_03539,Female,0,No,No,62,Yes,Yes,DSL,Yes,No,No,No,Month-to-month,Yes,Mailed check,67.51,4175.02,No,0.20360225895662978,No,Low,810.1200000000001,164.94226202594496
CUST_02280,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,36.05,114.04,No,0.38127956052657797,No,Low,432.59999999999997,164.94153788379762
CUST_00721,Female,0,No,No,44,Yes,No,Fiber optic,Yes,No,No,No,One year,Yes,Electronic check,85.06,3750.81,No,0.1615440956144521,No,Low,1020.72,164.89128927558355
CUST_04202,Female,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,38.66,495.05,Yes,0.3552829223708176,No,Low,463.91999999999996,164.82285334626968
CUST_01455,Male,0,Yes,No,9,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Two year,No,Electronic check,83.57,762.84,No,0.16427942179369456,No,Low,1002.8399999999999,164.74597535158864
CUST_03958,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,No,No,Yes,Two year,Yes,Electronic check,87.5,5848.29,No,0.15685978470702694,No,Low,1050.0,164.7027739423783
CUST_03765,Male,1,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.77,553.61,No,0.3631645725614953,No,Low,453.24,164.60071086777214
CUST_02820,Female,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,One year,Yes,Electronic check,89.12,3021.82,No,0.1539102324918006,No,Low,1069.44,164.59775903603125
CUST_00812,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,No,Two year,No,Mailed check,83.88,2995.6,No,0.16350101003491857,No,Low,1006.56,164.57357666074762
CUST_02439,Male,0,No,No,68,Yes,No,DSL,No,No,Yes,No,Month-to-month,Yes,Mailed check,66.35,4510.1,No,0.20653247357105428,No,Low,796.1999999999999,164.4411554572734
CUST_00782,Male,0,No,Yes,57,Yes,No,DSL,No,Yes,No,No,Month-to-month,No,Bank transfer,62.52,3576.52,No,0.21914424464012555,No,Low,750.24,164.41077809880778
CUST_03519,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,42.01,573.66,Yes,0.3261255379823455,No,Low,504.12,164.40640620766
CUST_01424,Male,0,No,Yes,47,Yes,No,Fiber optic,No,No,No,Yes,One year,No,Mailed check,83.71,3963.65,No,0.16363784705182413,No,Low,1004.52,164.37749012049838
CUST_04467,Female,1,No,No,33,Yes,No,Fiber optic,No,No,No,No,Two year,No,Credit card,83.94,2801.48,No,0.1629767736347114,No,Low,1007.28,164.16324454677212
CUST_04017,Female,1,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No,Yes,Two year,Yes,Bank transfer,93.64,5139.57,No,0.1460687346853351,No,Low,1123.68,164.13451579121735
CUST_03914,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,One year,No,Electronic check,82.64,1628.7,No,0.16541125751954722,No,Low,991.6800000000001,164.0350358569846
CUST_00904,Male,0,No,No,70,Yes,No,Fiber optic,No,No,No,No,Two year,Yes,Bank transfer,87.04,6087.84,No,0.15688691489024956,No,Low,1044.48,163.86524486456787
CUST_03191,Female,0,No,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,No,No,Two year,Yes,Credit card,90.54,5711.48,No,0.15081186930122237,No,Low,1086.48,163.8540797583921
CUST_03475,Male,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.02,248.3,No,0.368765581421366,No,Low,444.24,163.82042189062764
CUST_04180,Male,0,Yes,No,51,Yes,No,DSL,Yes,No,Yes,No,Month-to-month,No,Electronic check,63.81,3228.77,No,0.21385588571299843,No,Low,765.72,163.75372880815718
CUST_00662,Male,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.95,1734.63,No,0.31035861243666857,No,Low,527.4000000000001,163.68313219909902
CUST_03180,Male,0,Yes,No,40,Yes,Yes,DSL,No,No,No,No,Month-to-month,No,Electronic check,59.35,2398.05,No,0.22978879187830664,No,Low,712.2,163.65557757573
CUST_04046,Male,0,Yes,No,68,Yes,No,Fiber optic,Yes,No,No,Yes,One year,Yes,Mailed check,94.84,6447.27,No,0.1437421738885198,No,Low,1138.08,163.5900932590466
CUST_03886,Female,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.35,872.86,Yes,0.3554100526480573,No,Low,460.20000000000005,163.55970622863597
CUST_04837,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,No,No,One year,Yes,Electronic check,78.06,1258.7,No,0.1746077815889601,No,Low,936.72,163.5586011700107
CUST_02056,Male,0,No,No,33,No,No phone service,DSL,Yes,Yes,No,No,Month-to-month,No,Credit card,54.28,1786.6,No,0.25107897615032493,No,Low,651.36,163.54280190527564
CUST_00705,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,No,No,No,Two year,Yes,Mailed check,88.61,5647.5,No,0.15376833619073144,No,Low,1063.32,163.50494723832855
CUST_01481,Male,1,No,Yes,32,No,No phone service,Fiber optic,Yes,No,No,Yes,One year,Yes,Bank transfer,75.96,2479.51,No,0.17930885015681935,No,Low,911.52,163.44360309494397
CUST_04558,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,One year,No,Electronic check,97.25,5551.95,No,0.13993525013363262,No,Low,1167.0,163.30443690594927
CUST_01949,Female,0,Yes,No,65,Yes,Yes,DSL,No,No,Yes,No,Month-to-month,Yes,Credit card,71.3,4616.8,No,0.1908618676482424,No,Low,855.5999999999999,163.30141395983617
CUST_00755,Female,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,Two year,Yes,Credit card,80.47,2737.03,No,0.16905121425808334,No,Low,965.64,163.24261453617558
CUST_02454,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,No,No,One year,No,Credit card,84.53,1849.74,No,0.16082083108090814,No,Low,1014.36,163.13021821522997
CUST_04268,Female,0,Yes,Yes,45,Yes,Yes,DSL,Yes,No,Yes,No,Month-to-month,No,Electronic check,63.02,2799.7,No,0.21569553898505972,No,Low,756.24,163.11759440206157
CUST_04720,Female,1,Yes,No,42,Yes,No,DSL,No,Yes,Yes,No,Month-to-month,Yes,Credit card,68.22,2842.1,No,0.1992251953478149,No,Low,818.64,163.0937139195352
CUST_04593,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,38.23,81.11,Yes,0.3550739826791285,No,Low,458.76,162.893740293877
CUST_00456,Male,0,No,No,20,No,No phone service,DSL,No,No,Yes,No,Month-to-month,Yes,Mailed check,48.11,940.34,No,0.28187504898861226,No,Low,577.3199999999999,162.7321032821056
CUST_04501,Male,0,No,No,51,Yes,Yes,DSL,No,Yes,No,No,Month-to-month,No,Bank transfer,63.59,3274.94,No,0.21322351758212196,No,Low,763.08,162.70660179656565
CUST_01558,Male,0,Yes,No,42,Yes,No,Fiber optic,No,Yes,No,No,Two year,Yes,Bank transfer,84.21,3536.96,No,0.16097929611561304,No,Low,1010.52,162.6727983107493
CUST_03452,Male,0,No,Yes,35,Yes,No,Fiber optic,No,No,Yes,No,One year,Yes,Credit card,81.72,2851.39,No,0.16579430482055027,No,Low,980.64,162.58452707922442
CUST_01889,Male,0,No,No,42,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,55.16,2307.15,No,0.2453720331702028,No,Low,661.92,162.41665619602063
CUST_02286,Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,No,Yes,One year,Yes,Electronic check,88.29,5290.92,No,0.15328878480513025,No,Low,1059.48,162.4064017253394
CUST_02415,Female,0,No,No,71,Yes,No,Fiber optic,Yes,Yes,No,No,Two year,No,Mailed check,93.59,6651.45,Yes,0.14459660680785108,No,Low,1123.08,162.3935571737614
CUST_01019,Female,0,No,Yes,26,Yes,No,Fiber optic,No,No,No,No,One year,Yes,Mailed check,78.81,1998.05,No,0.17166775568416268,No,Low,945.72,162.34962990562633
CUST_01046,Male,0,No,No,51,Yes,Yes,DSL,No,No,No,No,Month-to-month,No,Electronic check,59.59,3067.35,No,0.2270017265282221,No,Low,715.08,162.32439460580107
CUST_01765,Male,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.95,164.4,Yes,0.38678415659141996,No,Low,419.40000000000003,162.21727527444153
CUST_04995,Male,1,Yes,Yes,59,Yes,No,DSL,No,Yes,No,No,Month-to-month,No,Electronic check,65.6,3862.2,Yes,0.2059728733671868,No,Low,787.1999999999999,162.14184591464945
CUST_01063,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.53,539.49,No,0.3506706192116617,No,Low,462.36,162.1360674987039
CUST_01571,Female,0,No,No,37,Yes,No,Fiber optic,No,No,No,Yes,One year,No,Mailed check,84.59,3123.51,No,0.1597167890592686,No,Low,1015.08,162.12531823828238
CUST_03385,Male,0,No,No,32,Yes,No,Fiber optic,Yes,No,No,No,One year,Yes,Credit card,82.7,2668.36,No,0.1633606143139874,No,Low,992.4000000000001,162.11907364520113
CUST_03145,Male,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,No,No,No,One year,Yes,Mailed check,81.61,2209.33,No,0.16548195576575456,No,Low,979.3199999999999,162.05978892051874
CUST_03527,Female,1,Yes,No,36,Yes,No,DSL,No,Yes,No,No,Month-to-month,No,Electronic check,62.66,2248.15,No,0.2155146983392378,No,Low,751.92,162.0498119752397
CUST_00638,Male,0,No,Yes,65,Yes,No,Fiber optic,Yes,No,No,No,Two year,Yes,Electronic check,81.92,5317.13,Yes,0.1648203475415154,No,Low,983.04,162.0249944472113
CUST_04047,Female,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,Yes,One year,Yes,Mailed check,81.41,2035.8,No,0.16567866247290877,No,Low,976.92,161.85479894303404
CUST_00838,Male,0,No,No,50,Yes,Yes,DSL,No,No,No,No,Month-to-month,Yes,Bank transfer,60.55,3040.55,No,0.22272050470567806,No,Low,726.5999999999999,161.82871871914566
CUST_02428,Male,0,No,No,6,Yes,No,DSL,Yes,No,No,Yes,Two year,No,Bank transfer,75.86,487.27,No,0.1776227764426058,No,Low,910.3199999999999,161.6935658512329
CUST_01386,Female,1,No,No,53,Yes,Yes,DSL,Yes,No,Yes,No,Month-to-month,Yes,Credit card,69.06,3643.19,No,0.19504044458881495,No,Low,828.72,161.63391723964273
CUST_04777,Female,0,No,No,43,Yes,No,DSL,Yes,No,Yes,No,Month-to-month,No,Electronic check,60.12,2571.99,No,0.22398218082718024,No,Low,721.4399999999999,161.5897045359609
CUST_04239,Female,0,No,No,43,No,No phone service,DSL,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,56.65,2449.98,No,0.23764123860217265,No,Low,679.8,161.54851400175696
