customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_02360,Male,1,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Credit card,85.11,787.81,Yes
CUST_02361,Female,0,No,Yes,11,Yes,No,Fiber optic,No,Yes,Yes,No,One year,No,Mailed check,91.49,1003.29,No
CUST_02362,Female,1,No,No,23,Yes,No,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,91.84,2119.39,No
CUST_02363,Male,0,No,Yes,50,Yes,Yes,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,59.16,2957.66,No
CUST_02364,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.36,1358.29,No
CUST_02365,Female,0,No,No,45,Yes,No,DSL,No,Yes,Yes,No,Two year,Yes,Electronic check,74.1,3340.4,No
CUST_02366,Male,0,Yes,Yes,7,Yes,Yes,DSL,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,69.93,484.2,Yes
CUST_02367,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.57,1960.5,No
CUST_02368,Male,0,Yes,No,30,Yes,Yes,DSL,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.78,2308.83,No
CUST_02369,Male,0,No,Yes,15,No,No phone service,DSL,No,No,No,Yes,Month-to-month,Yes,Electronic check,48.86,699.06,Yes
CUST_02370,Female,1,Yes,No,19,Yes,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Credit card,66.45,1261.67,No
CUST_02371,Female,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,88.59,3275.86,No
CUST_02372,Female,0,No,No,14,Yes,No,DSL,No,Yes,No,No,Two year,Yes,Bank transfer,68.77,968.59,No
CUST_02373,Female,0,Yes,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,92.43,3038.41,No
CUST_02374,Female,0,Yes,No,71,Yes,No,Fiber optic,Yes,No,No,No,Two year,Yes,Credit card,83.48,5881.35,No
CUST_02375,Female,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.04,600.35,Yes
CUST_02376,Female,0,Yes,No,68,Yes,No,Fiber optic,Yes,No,No,Yes,One year,No,Credit card,97.18,6596.57,No
CUST_02377,Male,0,Yes,Yes,62,Yes,No,Fiber optic,No,Yes,No,Yes,One year,No,Credit card,101.01,6290.12,No
CUST_02378,Female,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,One year,Yes,Credit card,90.2,2806.27,No
CUST_02379,Male,0,No,No,36,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Bank transfer,57.91,2092.89,Yes
CUST_02380,Female,1,No,Yes,65,Yes,No,DSL,No,No,No,No,One year,Yes,Bank transfer,55.9,3664.75,No
CUST_02381,Female,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Credit card,87.56,543.51,Yes
CUST_02382,Male,0,No,Yes,47,Yes,No,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,96.17,4559.58,No
CUST_02383,Female,1,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,87.45,868.81,Yes
CUST_02384,Female,0,No,No,30,Yes,No,DSL,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,68.37,2070.05,No
CUST_02385,Male,0,Yes,No,43,Yes,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Electronic check,66.13,2840.09,Yes
CUST_02386,Female,1,No,No,44,Yes,No,Fiber optic,No,No,No,No,One year,No,Bank transfer,78.98,3454.68,No
CUST_02387,Female,0,No,No,71,Yes,No,Fiber optic,No,No,No,No,Two year,No,Electronic check,79.25,5613.61,Yes
CUST_02388,Female,0,No,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.09,5067.64,Yes
CUST_02389,Male,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,No,Mailed check,84.04,2623.05,Yes
CUST_02390,Female,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,45.87,943.27,No
CUST_02391,Female,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,36.73,1077.35,No
CUST_02392,Female,0,Yes,No,0,Yes,No,Fiber optic,Yes,No,No,No,Two year,Yes,Bank transfer,80.72,0.0,Yes
CUST_02393,Female,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,82.31,814.98,No
CUST_02394,Male,0,No,No,67,Yes,Yes,DSL,Yes,No,No,Yes,Two year,Yes,Electronic check,73.88,4998.82,No
CUST_02395,Male,0,No,Yes,35,Yes,No,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,91.1,3185.6,No
CUST_02396,Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Electronic check,89.28,5165.77,No
CUST_02397,Female,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,36.33,2395.15,No
CUST_02398,Male,0,No,Yes,55,Yes,Yes,DSL,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,74.13,4090.2,No
CUST_02399,Male,0,No,Yes,50,No,No phone service,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Credit card,67.22,3393.95,No
CUST_02400,Female,1,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.94,909.82,Yes
CUST_02401,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,One year,No,Mailed check,93.66,85.03,No
CUST_02402,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Bank transfer,77.52,383.49,Yes
CUST_02403,Male,0,Yes,Yes,30,Yes,No,DSL,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,65.63,1966.44,No
CUST_02404,Male,0,No,Yes,53,Yes,No,DSL,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.0,3866.47,No
CUST_02405,Male,1,No,No,39,Yes,No,DSL,Yes,Yes,Yes,Yes,One year,No,Electronic check,81.05,3155.85,No
CUST_02406,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,90.13,1481.66,Yes
CUST_02407,Female,1,No,No,4,Yes,No,DSL,No,No,No,Yes,Month-to-month,Yes,Electronic check,58.69,222.0,No
CUST_02408,Male,0,Yes,No,1,Yes,Yes,DSL,No,No,No,No,Month-to-month,Yes,Mailed check,57.31,29.43,Yes
CUST_02409,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,94.6,5404.81,No
CUST_02410,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.93,930.25,Yes
CUST_02411,Male,1,Yes,Yes,4,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.44,310.07,No
CUST_02412,Male,0,No,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,21.25,1270.84,No
CUST_02413,Female,0,Yes,No,40,No,No phone service,DSL,No,No,No,No,One year,Yes,Credit card,41.18,1672.28,No
CUST_02414,Male,0,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,No,Two year,Yes,Electronic check,93.13,1777.59,No
CUST_02415,Female,0,No,No,71,Yes,No,Fiber optic,Yes,Yes,No,No,Two year,No,Mailed check,93.59,6651.45,Yes
CUST_02416,Female,1,No,Yes,0,Yes,No,DSL,Yes,Yes,No,No,Two year,Yes,Electronic check,67.25,4.87,No
CUST_02417,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,One year,Yes,Mailed check,89.52,4937.18,No
CUST_02418,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No,Yes,No,Two year,Yes,Electronic check,80.13,5548.92,No
CUST_02419,Male,0,Yes,No,55,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.17,4606.07,Yes
CUST_02420,Female,0,Yes,No,53,Yes,Yes,DSL,Yes,Yes,No,Yes,One year,Yes,Bank transfer,74.27,3927.85,No
CUST_02421,Male,1,Yes,No,10,No,No phone service,Fiber optic,No,No,No,No,Two year,Yes,Credit card,63.11,632.77,No
CUST_02422,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,32.14,62.21,No
CUST_02423,Male,0,No,No,27,Yes,No,DSL,No,No,No,Yes,Two year,Yes,Credit card,65.64,1779.6,No
CUST_02424,Male,1,No,No,4,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,94.18,381.67,No
CUST_02425,Male,0,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,88.11,1325.55,Yes
CUST_02426,Male,0,Yes,Yes,30,No,No phone service,DSL,No,Yes,No,No,Month-to-month,No,Electronic check,59.57,1774.74,No
CUST_02427,Male,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Electronic check,96.26,2586.28,Yes
CUST_02428,Male,0,No,No,6,Yes,No,DSL,Yes,No,No,Yes,Two year,No,Bank transfer,75.86,487.27,No
CUST_02429,Male,0,No,Yes,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,17.19,130.28,No
CUST_02430,Male,1,No,No,38,Yes,No,Fiber optic,No,Yes,No,No,One year,Yes,Credit card,83.98,3257.31,No
CUST_02431,Female,0,No,Yes,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.58,745.68,No
CUST_02432,Female,0,Yes,No,26,Yes,Yes,DSL,Yes,No,Yes,No,Month-to-month,No,Mailed check,65.74,1698.46,No
CUST_02433,Female,1,Yes,No,32,Yes,Yes,DSL,Yes,No,No,Yes,One year,Yes,Electronic check,78.18,2512.11,No
CUST_02434,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Bank transfer,87.25,4807.43,Yes
CUST_02435,Female,0,Yes,Yes,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,19.43,0.0,No
CUST_02436,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Electronic check,86.26,1171.75,No
CUST_02437,Female,1,No,No,12,Yes,No,Fiber optic,No,Yes,Yes,No,One year,Yes,Credit card,89.28,1058.62,No
CUST_02438,Male,0,No,No,23,Yes,No,Fiber optic,No,No,No,Yes,One year,Yes,Mailed check,84.06,1917.31,No
CUST_02439,Male,0,No,No,68,Yes,No,DSL,No,No,Yes,No,Month-to-month,Yes,Mailed check,66.35,4510.1,No
CUST_02440,Male,1,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,92.3,3023.01,No
CUST_02441,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,One year,No,Electronic check,83.43,1485.51,No
CUST_02442,Female,0,Yes,Yes,29,Yes,Yes,DSL,No,Yes,No,Yes,Month-to-month,Yes,Credit card,68.53,1973.62,No
CUST_02443,Female,1,Yes,Yes,48,Yes,No,DSL,Yes,No,No,No,Two year,Yes,Credit card,66.78,3176.47,No
CUST_02444,Female,0,No,No,42,No,No phone service,Fiber optic,No,No,No,No,Month-to-month,Yes,Bank transfer,64.78,2725.67,No
CUST_02445,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Two year,Yes,Mailed check,94.42,1393.73,No
CUST_02446,Male,1,Yes,No,51,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,No,Electronic check,95.61,4881.98,Yes
CUST_02447,Male,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,Yes,No,Yes,One year,Yes,Electronic check,97.43,4655.88,No
CUST_02448,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Electronic check,74.72,768.89,No
CUST_02449,Female,1,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,Two year,No,Mailed check,84.41,3897.25,No
CUST_02450,Male,1,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,Month-to-month,No,Bank transfer,75.52,2580.47,No
CUST_02451,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Bank transfer,83.45,5839.89,Yes
CUST_02452,Female,0,No,Yes,28,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,101.12,2858.93,Yes
CUST_02453,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,4061.28,No
CUST_02454,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,No,No,One year,No,Credit card,84.53,1849.74,No
CUST_02455,Male,0,Yes,No,23,Yes,No,Fiber optic,No,No,Yes,Yes,Two year,No,Credit card,95.72,2178.55,No
CUST_02456,Male,0,Yes,No,9,Yes,No,DSL,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,76.15,695.13,No
CUST_02457,Male,0,No,No,60,Yes,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.45,4028.48,No
CUST_02458,Male,0,No,No,7,Yes,No,DSL,No,Yes,No,Yes,One year,Yes,Electronic check,74.98,534.93,No
CUST_02459,Male,0,No,No,47,Yes,No,DSL,Yes,Yes,Yes,No,One year,Yes,Bank transfer,77.37,3634.93,No
CUST_02460,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Credit card,91.81,2570.87,No
CUST_02461,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.58,2281.26,Yes
CUST_02462,Female,0,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.96,3042.99,Yes
CUST_02463,Male,0,No,No,51,Yes,No,Fiber optic,No,No,Yes,Yes,One year,No,Electronic check,88.78,4521.19,No
CUST_02464,Female,0,No,Yes,37,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,95.27,3527.16,No
CUST_02465,Male,0,No,No,5,No,No phone service,DSL,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,53.0,287.97,No
CUST_02466,Male,0,No,No,7,Yes,No,DSL,Yes,No,No,Yes,One year,Yes,Credit card,74.18,550.93,No
CUST_02467,Female,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,One year,No,Credit card,81.2,1311.79,No
CUST_02468,Male,0,Yes,No,61,Yes,No,DSL,Yes,No,No,No,Month-to-month,Yes,Credit card,65.38,4031.78,No
CUST_02469,Male,1,No,No,33,Yes,No,DSL,Yes,No,No,No,Month-to-month,Yes,Electronic check,63.92,2086.46,Yes
CUST_02470,Female,0,Yes,No,18,Yes,Yes,DSL,Yes,Yes,No,Yes,One year,Yes,Electronic check,78.21,1393.18,No
CUST_02471,Female,0,Yes,No,69,Yes,Yes,DSL,No,No,No,No,One year,Yes,Electronic check,60.4,4123.33,Yes
CUST_02472,Female,1,No,No,36,No,No phone service,DSL,No,No,Yes,No,One year,Yes,Electronic check,48.54,1730.64,No
CUST_02473,Male,0,No,Yes,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Credit card,93.34,3431.19,No
CUST_02474,Female,0,Yes,Yes,14,Yes,No,DSL,No,No,No,Yes,Month-to-month,Yes,Credit card,66.82,953.8,No
CUST_02475,Female,0,Yes,Yes,39,Yes,No,DSL,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,72.77,2840.41,No
CUST_02476,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,Two year,Yes,Credit card,93.8,788.73,Yes
CUST_02477,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,No,One year,Yes,Mailed check,65.76,3429.47,No
CUST_02478,Female,0,No,Yes,69,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Mailed check,81.63,5599.41,No
CUST_02479,Female,0,No,No,65,Yes,No,DSL,No,No,No,Yes,Month-to-month,Yes,Mailed check,59.27,3825.03,Yes
CUST_02480,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.36,1900.1,Yes
CUST_02481,Male,1,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,82.85,0.0,Yes
CUST_02482,Male,0,No,No,29,Yes,No,Fiber optic,No,No,Yes,No,One year,Yes,Electronic check,86.46,2512.79,No
CUST_02483,Male,0,Yes,No,0,Yes,No,DSL,No,Yes,Yes,No,Two year,No,Mailed check,72.04,0.0,Yes
CUST_02484,Female,1,No,No,38,Yes,Yes,DSL,No,No,Yes,Yes,One year,Yes,Mailed check,74.59,2827.6,No
CUST_02485,Male,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,One year,Yes,Credit card,91.73,1398.26,Yes
CUST_02486,Male,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,One year,No,Mailed check,86.93,1393.95,No
CUST_02487,Female,0,Yes,No,21,Yes,No,DSL,No,Yes,Yes,No,Month-to-month,No,Credit card,71.77,1508.71,Yes
CUST_02488,Female,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,33.01,1009.97,No
CUST_02489,Female,0,Yes,No,39,Yes,No,Fiber optic,No,Yes,Yes,No,Two year,Yes,Bank transfer,84.88,3297.93,No
CUST_02490,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.56,2405.09,No
CUST_02491,Male,1,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,37.28,1282.32,No
CUST_02492,Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,No,Credit card,88.39,285.17,Yes
CUST_02493,Female,0,No,Yes,68,No,No phone service,Fiber optic,Yes,No,Yes,No,One year,Yes,Mailed check,74.06,5026.56,Yes
CUST_02494,Female,0,No,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,20.37,474.0,No
CUST_02495,Male,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,35.29,1016.11,No
CUST_02496,Female,1,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,33.39,1523.57,No
CUST_02497,Female,0,No,Yes,11,Yes,No,DSL,No,Yes,No,No,One year,Yes,Electronic check,67.4,736.24,No
CUST_02498,Female,0,No,Yes,26,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Bank transfer,86.9,2265.15,Yes
CUST_02499,Male,1,Yes,No,44,Yes,No,DSL,No,No,Yes,No,Month-to-month,No,Electronic check,63.71,2782.76,No
CUST_02500,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,No,No,Two year,Yes,Mailed check,80.19,4928.81,No
CUST_02501,Female,0,Yes,No,54,Yes,No,DSL,No,Yes,Yes,No,Two year,No,Electronic check,68.53,3687.81,No
CUST_02502,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Electronic check,89.82,2597.58,Yes
CUST_02503,Male,1,Yes,No,13,Yes,No,DSL,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.78,1031.2,Yes
CUST_02504,Female,0,No,Yes,55,No,No phone service,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,72.83,4013.54,No
CUST_02505,Female,1,No,Yes,18,Yes,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,No,Credit card,92.01,1641.47,Yes
CUST_02506,Male,0,No,Yes,25,Yes,Yes,DSL,No,No,No,Yes,Month-to-month,Yes,Electronic check,65.92,1654.38,Yes
CUST_02507,Male,0,Yes,Yes,70,Yes,No,Fiber optic,No,No,No,No,One year,Yes,Credit card,80.23,5648.6,No
CUST_02508,Female,1,No,No,37,Yes,No,Fiber optic,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,94.42,3518.43,No
CUST_02509,Female,0,No,No,68,Yes,Yes,DSL,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,72.86,4945.45,No
CUST_02510,Female,0,No,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,34.69,1218.13,No
CUST_02511,Female,0,No,Yes,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.26,1619.16,Yes
CUST_02512,Male,0,No,Yes,56,Yes,Yes,DSL,No,Yes,Yes,No,Month-to-month,No,Electronic check,69.82,3941.61,No
CUST_02513,Female,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,35.3,774.74,No
CUST_02514,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,92.94,1210.26,No
CUST_02515,Male,0,No,No,68,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,77.32,5252.76,Yes
CUST_02516,Female,0,Yes,No,21,No,No phone service,Fiber optic,No,No,No,No,Month-to-month,No,Mailed check,62.48,1295.52,No
CUST_02517,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,Yes,One year,No,Bank transfer,87.8,2362.62,No
CUST_02518,Female,0,Yes,No,42,Yes,No,Fiber optic,Yes,Yes,No,No,One year,Yes,Electronic check,88.23,3718.93,No
CUST_02519,Female,0,Yes,Yes,17,Yes,Yes,DSL,No,Yes,No,No,One year,No,Electronic check,62.81,1109.33,No
CUST_02520,Male,1,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.28,2998.58,Yes
CUST_02521,Male,0,Yes,Yes,6,Yes,No,DSL,No,No,Yes,Yes,Month-to-month,No,Electronic check,72.63,459.18,Yes
CUST_02522,Female,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,One year,No,Electronic check,91.31,2043.43,No
CUST_02523,Female,1,No,Yes,33,Yes,No,Fiber optic,Yes,No,Yes,No,One year,Yes,Mailed check,89.21,2940.27,No
CUST_02524,Female,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,Yes,One year,Yes,Electronic check,91.43,1831.33,Yes
CUST_02525,Male,1,No,Yes,69,Yes,No,Fiber optic,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,101.67,7015.79,No
CUST_02526,Female,0,Yes,No,46,No,No phone service,DSL,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,56.08,2613.97,No
CUST_02527,Male,0,No,No,52,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Mailed check,58.76,3034.22,Yes
CUST_02528,Male,0,No,No,40,Yes,No,DSL,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.72,2746.56,No
CUST_02529,Female,0,No,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.69,621.2,Yes
CUST_02530,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,98.84,1271.33,No
CUST_02531,Female,0,Yes,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,15.7,217.99,No
CUST_02532,Female,0,No,No,24,Yes,No,DSL,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.63,1869.14,No
CUST_02533,Female,0,No,Yes,63,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Electronic check,91.57,5742.93,No
CUST_02534,Female,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Mailed check,86.71,6250.52,No
CUST_02535,Female,0,No,No,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,96.39,4554.45,Yes
CUST_02536,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,One year,Yes,Credit card,79.25,2700.25,No
CUST_02537,Male,0,No,No,36,No,No phone service,Fiber optic,No,No,No,No,One year,No,Mailed check,61.49,2190.8,No
CUST_02538,Female,1,Yes,No,54,No,No phone service,Fiber optic,No,No,No,Yes,Two year,Yes,Credit card,73.72,3991.42,No
CUST_02539,Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,No,Yes,One year,No,Credit card,85.2,1357.98,No
CUST_02540,Male,1,Yes,No,27,Yes,Yes,DSL,No,No,Yes,No,Month-to-month,Yes,Electronic check,66.62,1831.42,No
CUST_02541,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.74,0.0,Yes
CUST_02542,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,No,No,One year,Yes,Electronic check,76.35,3955.36,Yes
CUST_02543,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,Two year,Yes,Mailed check,95.97,6922.26,No
CUST_02544,Female,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,91.37,4924.63,No
CUST_02545,Female,0,No,No,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.61,5497.95,No
CUST_02546,Male,0,No,No,12,Yes,No,DSL,Yes,Yes,No,No,Month-to-month,Yes,Credit card,75.01,869.06,No
CUST_02547,Female,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,Yes,No,No,Two year,No,Mailed check,82.07,3765.66,No
CUST_02548,Male,0,Yes,No,63,Yes,No,DSL,Yes,No,No,No,One year,No,Credit card,57.59,3631.45,No
CUST_02549,Female,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.67,1144.01,No
CUST_02550,Male,0,No,No,27,No,No phone service,DSL,No,No,Yes,No,Two year,Yes,Electronic check,48.24,1293.43,No
CUST_02551,Female,0,No,No,52,Yes,No,DSL,No,No,Yes,No,Two year,Yes,Electronic check,65.47,3430.39,Yes
